Pop,ID,Tem,Heart,ABT
CNS,6,26.6,67,32.96
CNS,6,26.7,69,32.96
CNS,6,26.8,69,32.96
CNS,6,26.8,68,32.96
CNS,6,26.9,69,32.96
CNS,6,27,69,32.96
CNS,6,27.2,70,32.96
CNS,6,27.2,69,32.96
CNS,6,27.3,70,32.96
CNS,6,27.3,70,32.96
CNS,6,27.4,70,32.96
CNS,6,27.5,70,32.96
CNS,6,27.6,69,32.96
CNS,6,27.7,70,32.96
CNS,6,27.8,70,32.96
CNS,6,27.9,71,32.96
CNS,6,28,70,32.96
CNS,6,28,71,32.96
CNS,6,28.1,71,32.96
CNS,6,28.2,70,32.96
CNS,6,28.3,71,32.96
CNS,6,28.4,71,32.96
CNS,6,28.5,70,32.96
CNS,6,28.5,70,32.96
CNS,6,28.6,71,32.96
CNS,6,28.8,72,32.96
CNS,6,28.9,72,32.96
CNS,6,28.9,71,32.96
CNS,6,29,72,32.96
CNS,6,29.1,72,32.96
CNS,6,29.2,72,32.96
CNS,6,29.2,71,32.96
CNS,6,29.3,72,32.96
CNS,6,29.4,73,32.96
CNS,6,29.5,73,32.96
CNS,6,29.6,73,32.96
CNS,6,29.7,73,32.96
CNS,6,29.8,72,32.96
CNS,6,29.9,73,32.96
CNS,6,30,74,32.96
CNS,6,30,73,32.96
CNS,6,30.2,74,32.96
CNS,6,30.2,73,32.96
CNS,6,30.3,73,32.96
CNS,6,30.4,72,32.96
CNS,6,30.5,73,32.96
CNS,6,30.6,73,32.96
CNS,6,30.7,75,32.96
CNS,6,30.8,75,32.96
CNS,6,30.9,75,32.96
CNS,6,31,72,32.96
CNS,6,31.1,75,32.96
CNS,6,31.4,75,32.96
CNS,6,31.6,74,32.96
CNS,6,31.6,75,32.96
CNS,6,31.7,74,32.96
CNS,6,31.9,76,32.96
CNS,6,32.8,72,32.96
CNS,6,32.9,69,32.96
CNS,6,33.7,51,32.96
CNS,6,33.8,51,32.96
CNS,6,34,51,32.96
CNS,6,34,51,32.96
CNS,6,34.1,32,32.96
CNS,6,34.2,45,32.96
CNS,6,34.2,37,32.96
CNS,6,34.3,26,32.96
CNS,6,34.6,22,32.96
CNS,6,34.6,27,32.96
CNS,6,35.1,21,32.96
CNS,6,35.2,12,32.96
CNS,6,35.3,10,32.96
CNS,7,23.2,52,30.72
CNS,7,23.3,51,30.72
CNS,7,23.3,52,30.72
CNS,7,23.4,53,30.72
CNS,7,23.4,52,30.72
CNS,7,23.6,53,30.72
CNS,7,23.6,53,30.72
CNS,7,23.7,54,30.72
CNS,7,23.8,53,30.72
CNS,7,23.8,52,30.72
CNS,7,23.9,52,30.72
CNS,7,24.2,53,30.72
CNS,7,24.3,53,30.72
CNS,7,24.3,54,30.72
CNS,7,24.4,54,30.72
CNS,7,24.5,52,30.72
CNS,7,24.6,53,30.72
CNS,7,24.6,54,30.72
CNS,7,24.8,53,30.72
CNS,7,24.8,54,30.72
CNS,7,24.9,54,30.72
CNS,7,25,54,30.72
CNS,7,25,54,30.72
CNS,7,25.2,55,30.72
CNS,7,25.3,55,30.72
CNS,7,25.3,53,30.72
CNS,7,25.4,53,30.72
CNS,7,25.5,55,30.72
CNS,7,25.5,55,30.72
CNS,7,25.6,55,30.72
CNS,7,25.7,57,30.72
CNS,7,25.8,56,30.72
CNS,7,25.9,58,30.72
CNS,7,26.1,57,30.72
CNS,7,26.2,57,30.72
CNS,7,26.3,55,30.72
CNS,7,26.3,55,30.72
CNS,7,26.4,57,30.72
CNS,7,26.5,58,30.72
CNS,7,26.6,58,30.72
CNS,7,26.6,58,30.72
CNS,7,26.7,59,30.72
CNS,7,26.8,59,30.72
CNS,7,26.9,59,30.72
CNS,7,27,58,30.72
CNS,7,27.1,59,30.72
CNS,7,27.2,57,30.72
CNS,7,27.3,59,30.72
CNS,7,27.4,58,30.72
CNS,7,27.5,58,30.72
CNS,7,27.6,58,30.72
CNS,7,27.6,59,30.72
CNS,7,27.8,59,30.72
CNS,7,27.9,60,30.72
CNS,7,28,61,30.72
CNS,7,28.1,59,30.72
CNS,7,28.2,61,30.72
CNS,7,28.3,60,30.72
CNS,7,28.4,62,30.72
CNS,7,28.5,60,30.72
CNS,7,28.6,61,30.72
CNS,7,28.6,61,30.72
CNS,7,28.7,62,30.72
CNS,7,28.8,63,30.72
CNS,7,28.9,63,30.72
CNS,7,29,61,30.72
CNS,7,29.1,63,30.72
CNS,7,29.2,62,30.72
CNS,7,29.3,62,30.72
CNS,7,29.3,61,30.72
CNS,7,29.5,62,30.72
CNS,7,29.5,61,30.72
CNS,7,29.6,61,30.72
CNS,7,29.9,63,30.72
CNS,7,30,63,30.72
CNS,7,30.1,63,30.72
CNS,7,30.2,63,30.72
CNS,7,30.3,62,30.72
CNS,7,30.3,62,30.72
CNS,7,30.5,62,30.72
CNS,7,30.7,63,30.72
CNS,7,31.3,56,30.72
CNS,7,31.4,52,30.72
CNS,7,31.7,57,30.72
CNS,7,31.8,54,30.72
CNS,7,34,40,30.72
CNS,7,34.2,33,30.72
CNS,7,34.6,36,30.72
CNS,7,34.8,35,30.72
CNS,7,35,27,30.72
CNS,7,35.3,24,30.72
CNS,8,23.3,48,31.79
CNS,8,23.3,49,31.79
CNS,8,23.3,49,31.79
CNS,8,23.3,49,31.79
CNS,8,23.3,49,31.79
CNS,8,23.3,50,31.79
CNS,8,23.4,50,31.79
CNS,8,23.5,49,31.79
CNS,8,23.5,49,31.79
CNS,8,23.6,50,31.79
CNS,8,23.7,50,31.79
CNS,8,23.7,49,31.79
CNS,8,23.8,50,31.79
CNS,8,23.8,51,31.79
CNS,8,23.9,51,31.79
CNS,8,24,51,31.79
CNS,8,24.1,51,31.79
CNS,8,24.1,52,31.79
CNS,8,24.2,52,31.79
CNS,8,24.3,54,31.79
CNS,8,24.3,53,31.79
CNS,8,24.4,53,31.79
CNS,8,24.5,53,31.79
CNS,8,24.6,53,31.79
CNS,8,24.7,54,31.79
CNS,8,24.8,53,31.79
CNS,8,24.8,53,31.79
CNS,8,24.9,52,31.79
CNS,8,25.1,52,31.79
CNS,8,25.2,55,31.79
CNS,8,25.2,55,31.79
CNS,8,25.3,55,31.79
CNS,8,25.4,57,31.79
CNS,8,25.5,56,31.79
CNS,8,25.6,58,31.79
CNS,8,25.6,57,31.79
CNS,8,25.8,55,31.79
CNS,8,25.8,55,31.79
CNS,8,26,56,31.79
CNS,8,26,57,31.79
CNS,8,26.1,58,31.79
CNS,8,26.2,58,31.79
CNS,8,26.3,57,31.79
CNS,8,26.5,59,31.79
CNS,8,26.6,59,31.79
CNS,8,26.6,58,31.79
CNS,8,26.6,59,31.79
CNS,8,26.8,60,31.79
CNS,8,26.9,61,31.79
CNS,8,27,60,31.79
CNS,8,27.1,60,31.79
CNS,8,27.2,60,31.79
CNS,8,27.3,62,31.79
CNS,8,27.3,62,31.79
CNS,8,27.4,62,31.79
CNS,8,27.6,62,31.79
CNS,8,27.7,63,31.79
CNS,8,27.8,60,31.79
CNS,8,27.8,62,31.79
CNS,8,27.9,62,31.79
CNS,8,28,61,31.79
CNS,8,28.1,60,31.79
CNS,8,28.1,60,31.79
CNS,8,28.2,61,31.79
CNS,8,28.3,62,31.79
CNS,8,28.5,65,31.79
CNS,8,28.5,64,31.79
CNS,8,28.6,64,31.79
CNS,8,28.6,64,31.79
CNS,8,28.7,64,31.79
CNS,8,28.8,65,31.79
CNS,8,28.9,65,31.79
CNS,8,29,66,31.79
CNS,8,29,67,31.79
CNS,8,29.2,65,31.79
CNS,8,29.3,65,31.79
CNS,8,29.3,66,31.79
CNS,8,29.4,66,31.79
CNS,8,29.5,65,31.79
CNS,8,29.6,65,31.79
CNS,8,29.9,66,31.79
CNS,8,29.8,67,31.79
CNS,8,29.9,66,31.79
CNS,8,30,65,31.79
CNS,8,30.2,64,31.79
CNS,8,30.2,67,31.79
CNS,8,30.2,65,31.79
CNS,8,30.4,66,31.79
CNS,8,30.5,64,31.79
CNS,8,30.5,65,31.79
CNS,8,30.8,65,31.79
CNS,8,30.8,66,31.79
CNS,8,30.9,66,31.79
CNS,8,31,65,31.79
CNS,8,31.5,66,31.79
CNS,8,31.6,68,31.79
CNS,8,31.7,66,31.79
CNS,8,31.9,65,31.79
CNS,8,32,66,31.79
CNS,8,32,61,31.79
CNS,8,32.1,64,31.79
CNS,8,32.2,65,31.79
CNS,8,32.4,64,31.79
CNS,8,32.5,61,31.79
CNS,8,32.5,61,31.79
CNS,8,32.6,60,31.79
CNS,8,32.8,57,31.79
CNS,8,32.8,34,31.79
CNS,8,32.9,30,31.79
CNS,8,33.1,43,31.79
CNS,8,33.4,47,31.79
CNS,8,33.4,43,31.79
CNS,8,33.6,22,31.79
CNS,8,33.7,15,31.79
CNS,8,33.8,22,31.79
CNS,8,34.6,22,31.79
CNS,8,35.1,16,31.79
CNS,8,35.2,16,31.79
CNS,8,35.2,17,31.79
CNS,9,23.3,48,31.32
CNS,9,23.3,46,31.32
CNS,9,23.4,47,31.32
CNS,9,23.6,48,31.32
CNS,9,23.8,48,31.32
CNS,9,24,50,31.32
CNS,9,24.2,49,31.32
CNS,9,24.4,50,31.32
CNS,9,24.5,50,31.32
CNS,9,24.6,50,31.32
CNS,9,24.7,50,31.32
CNS,9,24.9,51,31.32
CNS,9,25.2,50,31.32
CNS,9,25.5,52,31.32
CNS,9,25.8,53,31.32
CNS,9,26,54,31.32
CNS,9,26.3,56,31.32
CNS,9,26.6,54,31.32
CNS,9,26.9,56,31.32
CNS,9,27,56,31.32
CNS,9,27.1,56,31.32
CNS,9,27.2,56,31.32
CNS,9,27.4,57,31.32
CNS,9,27.8,58,31.32
CNS,9,28,59,31.32
CNS,9,28.1,59,31.32
CNS,9,28.1,59,31.32
CNS,9,28.2,59,31.32
CNS,9,28.5,60,31.32
CNS,9,28.6,60,31.32
CNS,9,28.6,60,31.32
CNS,9,28.7,60,31.32
CNS,9,28.8,60,31.32
CNS,9,28.9,60,31.32
CNS,9,29,60,31.32
CNS,9,29.3,62,31.32
CNS,9,29.6,60,31.32
CNS,9,29.9,60,31.32
CNS,9,30.2,61,31.32
CNS,9,30.4,60,31.32
CNS,9,30.7,60,31.32
CNS,9,31,57,31.32
CNS,9,31.3,54,31.32
CNS,9,31.6,52,31.32
CNS,9,32,51,31.32
CNS,9,32.2,46,31.32
CNS,9,32.5,39,31.32
CNS,9,32.6,23,31.32
CNS,9,32.8,18,31.32
CNS,9,32.8,13,31.32
CNS,9,32.9,9,31.32
CNS,9,33.1,9,31.32
CNS,9,33.1,7,31.32
CNS,9,33.4,6,31.32
CNS,9,33.4,4,31.32
CNS,9,33.4,4,31.32
CNS,9,33.5,5,31.32
CNS,10,23.3,53,31.6
CNS,10,23.3,55,31.6
CNS,10,23.3,55,31.6
CNS,10,23.3,54,31.6
CNS,10,23.3,54,31.6
CNS,10,23.3,55,31.6
CNS,10,23.4,55,31.6
CNS,10,23.5,53,31.6
CNS,10,23.6,53,31.6
CNS,10,23.9,54,31.6
CNS,10,24,56,31.6
CNS,10,24.1,57,31.6
CNS,10,24.1,57,31.6
CNS,10,24.2,58,31.6
CNS,10,24.3,58,31.6
CNS,10,24.3,59,31.6
CNS,10,24.4,58,31.6
CNS,10,24.5,57,31.6
CNS,10,24.6,58,31.6
CNS,10,24.8,58,31.6
CNS,10,24.8,59,31.6
CNS,10,24.9,59,31.6
CNS,10,25.1,59,31.6
CNS,10,25.2,60,31.6
CNS,10,25.2,59,31.6
CNS,10,25.3,59,31.6
CNS,10,25.4,59,31.6
CNS,10,25.5,60,31.6
CNS,10,25.6,60,31.6
CNS,10,25.6,61,31.6
CNS,10,25.8,60,31.6
CNS,10,25.8,60,31.6
CNS,10,26,59,31.6
CNS,10,26,60,31.6
CNS,10,26.1,60,31.6
CNS,10,26.2,62,31.6
CNS,10,26.3,61,31.6
CNS,10,26.5,63,31.6
CNS,10,26.6,62,31.6
CNS,10,26.6,63,31.6
CNS,10,26.6,63,31.6
CNS,10,26.8,63,31.6
CNS,10,26.9,63,31.6
CNS,10,27,63,31.6
CNS,10,27.1,63,31.6
CNS,10,27.2,62,31.6
CNS,10,27.3,63,31.6
CNS,10,27.3,65,31.6
CNS,10,27.4,65,31.6
CNS,10,27.6,63,31.6
CNS,10,27.7,64,31.6
CNS,10,27.8,65,31.6
CNS,10,27.8,65,31.6
CNS,10,27.9,62,31.6
CNS,10,28,62,31.6
CNS,10,28.1,66,31.6
CNS,10,28.1,67,31.6
CNS,10,28.2,67,31.6
CNS,10,28.3,67,31.6
CNS,10,28.5,67,31.6
CNS,10,28.5,65,31.6
CNS,10,28.6,67,31.6
CNS,10,28.6,68,31.6
CNS,10,28.7,68,31.6
CNS,10,28.8,67,31.6
CNS,10,28.9,68,31.6
CNS,10,29,69,31.6
CNS,10,29,68,31.6
CNS,10,29.2,68,31.6
CNS,10,29.3,68,31.6
CNS,10,29.3,67,31.6
CNS,10,29.4,68,31.6
CNS,10,29.4,67,31.6
CNS,10,29.5,67,31.6
CNS,10,29.6,68,31.6
CNS,10,29.9,68,31.6
CNS,10,29.8,68,31.6
CNS,10,29.9,66,31.6
CNS,10,30.2,67,31.6
CNS,10,30.2,66,31.6
CNS,10,30.4,66,31.6
CNS,10,30.5,66,31.6
CNS,10,30.8,68,31.6
CNS,10,31.6,59,31.6
CNS,10,31.7,60,31.6
CNS,10,31.9,60,31.6
CNS,10,32,61,31.6
CNS,10,32,55,31.6
CNS,10,32.1,51,31.6
CNS,10,32.2,57,31.6
CNS,10,32.4,56,31.6
CNS,10,32.5,54,31.6
CNS,10,32.8,50,31.6
CNS,10,32.8,50,31.6
CNS,10,32.9,43,31.6
CNS,10,33.6,28,31.6
CNS,10,33.7,16,31.6
CNS,10,33.8,15,31.6
CNS,10,33.9,24,31.6
CNS,10,34,22,31.6
CNS,10,34.1,22,31.6
CNS,10,34.2,19,31.6
CNS,10,34.7,16,31.6
CNS,11,23.6,48,31.25
CNS,11,23.6,49,31.25
CNS,11,24,49,31.25
CNS,11,24.1,50,31.25
CNS,11,24.2,51,31.25
CNS,11,24.3,52,31.25
CNS,11,24.3,52,31.25
CNS,11,24.5,51,31.25
CNS,11,24.5,51,31.25
CNS,11,24.6,52,31.25
CNS,11,24.7,50,31.25
CNS,11,24.8,51,31.25
CNS,11,24.9,51,31.25
CNS,11,24.9,51,31.25
CNS,11,25,53,31.25
CNS,11,25.3,53,31.25
CNS,11,25.4,52,31.25
CNS,11,25.5,54,31.25
CNS,11,25.6,52,31.25
CNS,11,25.8,53,31.25
CNS,11,25.8,54,31.25
CNS,11,25.9,55,31.25
CNS,11,26,54,31.25
CNS,11,26.1,54,31.25
CNS,11,26.2,55,31.25
CNS,11,26.3,55,31.25
CNS,11,26.5,56,31.25
CNS,11,26.6,56,31.25
CNS,11,26.7,56,31.25
CNS,11,27.7,57,31.25
CNS,11,27.8,57,31.25
CNS,11,27.8,57,31.25
CNS,11,27.9,57,31.25
CNS,11,28,57,31.25
CNS,11,28.6,57,31.25
CNS,11,28.9,56,31.25
CNS,11,29.1,57,31.25
CNS,11,29.2,56,31.25
CNS,11,29.3,56,31.25
CNS,11,29.4,56,31.25
CNS,11,29.5,56,31.25
CNS,11,29.6,56,31.25
CNS,11,29.7,58,31.25
CNS,11,29.8,56,31.25
CNS,11,29.8,57,31.25
CNS,11,30.5,58,31.25
CNS,11,30.6,58,31.25
CNS,11,30.7,58,31.25
CNS,11,30.8,59,31.25
CNS,11,30.9,58,31.25
CNS,11,31.6,51,31.25
CNS,11,31.7,53,31.25
CNS,11,31.8,48,31.25
CNS,11,31.9,50,31.25
CNS,11,32,47,31.25
CNS,11,32.1,44,31.25
CNS,11,32.2,45,31.25
CNS,11,32.3,39,31.25
CNS,11,32.4,36,31.25
CNS,11,32.5,34,31.25
CNS,11,32.6,30,31.25
CNS,11,32.7,30,31.25
CNS,11,32.8,28,31.25
CNS,11,32.9,23,31.25
CNS,11,33,25,31.25
CNS,11,33.1,23,31.25
CNS,11,33.2,20,31.25
CNS,11,33.3,19,31.25
CNS,11,33.4,27,31.25
CNS,11,33.5,22,31.25
CNS,11,33.6,18,31.25
CNS,11,33.6,17,31.25
CNS,11,33.9,16,31.25
CNS,11,33.9,16,31.25
CNS,11,34,22,31.25
CNS,11,34.1,24,31.25
CNS,11,34.2,21,31.25
CNS,11,34.3,19,31.25
CNS,11,34.5,16,31.25
CNS,11,34.6,15,31.25
CNS,11,34.6,13,31.25
CNS,11,35,10,31.25
CNS,11,35.2,7,31.25
CNN,1,23.2,59,30.12
CNN,1,23.2,61,30.12
CNN,1,23.3,61,30.12
CNN,1,23.4,63,30.12
CNN,1,23.5,64,30.12
CNN,1,23.5,63,30.12
CNN,1,23.6,65,30.12
CNN,1,23.7,65,30.12
CNN,1,23.8,64,30.12
CNN,1,23.9,65,30.12
CNN,1,23.9,65,30.12
CNN,1,24.6,65,30.12
CNN,1,24.6,64,30.12
CNN,1,24.7,67,30.12
CNN,1,24.8,67,30.12
CNN,1,24.9,68,30.12
CNN,1,25,69,30.12
CNN,1,25.1,69,30.12
CNN,1,25.2,69,30.12
CNN,1,25.3,70,30.12
CNN,1,25.4,69,30.12
CNN,1,25.5,68,30.12
CNN,1,25.6,70,30.12
CNN,1,25.7,71,30.12
CNN,1,25.7,72,30.12
CNN,1,25.8,70,30.12
CNN,1,25.8,71,30.12
CNN,1,26,72,30.12
CNN,1,26.2,72,30.12
CNN,1,26.2,71,30.12
CNN,1,26.2,71,30.12
CNN,1,26.4,74,30.12
CNN,1,26.4,73,30.12
CNN,1,26.6,73,30.12
CNN,1,26.7,75,30.12
CNN,1,26.7,76,30.12
CNN,1,26.8,76,30.12
CNN,1,26.9,74,30.12
CNN,1,27,74,30.12
CNN,1,27.1,75,30.12
CNN,1,27.2,75,30.12
CNN,1,27.3,77,30.12
CNN,1,27.4,77,30.12
CNN,1,27.5,78,30.12
CNN,1,27.6,77,30.12
CNN,1,27.7,77,30.12
CNN,1,27.8,78,30.12
CNN,1,27.9,79,30.12
CNN,1,28.1,78,30.12
CNN,1,28.2,76,30.12
CNN,1,28.3,79,30.12
CNN,1,28.4,80,30.12
CNN,1,28.5,79,30.12
CNN,1,28.6,78,30.12
CNN,1,28.7,80,30.12
CNN,1,28.8,81,30.12
CNN,1,29.1,79,30.12
CNN,1,29.2,79,30.12
CNN,1,29.3,81,30.12
CNN,1,29.7,81,30.12
CNN,1,29.8,78,30.12
CNN,1,29.9,79,30.12
CNN,1,30,80,30.12
CNN,1,30,80,30.12
CNN,1,30.2,81,30.12
CNN,1,30.3,81,30.12
CNN,1,30.3,82,30.12
CNN,1,30.4,83,30.12
CNN,1,30.5,82,30.12
CNN,1,30.5,82,30.12
CNN,1,30.6,82,30.12
CNN,1,30.7,81,30.12
CNN,1,30.7,80,30.12
CNN,1,30.8,81,30.12
CNN,1,30.9,77,30.12
CNN,1,31,79,30.12
CNN,1,31,78,30.12
CNN,1,31.2,77,30.12
CNN,1,31.3,78,30.12
CNN,1,31.4,79,30.12
CNN,1,31.5,80,30.12
CNN,1,31.5,78,30.12
CNN,1,31.7,79,30.12
CNN,1,31.8,79,30.12
CNN,1,31.9,78,30.12
CNN,1,32,76,30.12
CNN,1,32,77,30.12
CNN,1,32.1,76,30.12
CNN,1,32.2,74,30.12
CNN,1,32.3,75,30.12
CNN,1,32.3,75,30.12
CNN,1,32.5,74,30.12
CNN,1,32.6,76,30.12
CNN,1,32.7,73,30.12
CNN,1,32.8,71,30.12
CNN,1,32.9,74,30.12
CNN,1,32.9,73,30.12
CNN,1,33,73,30.12
CNN,1,33.2,70,30.12
CNN,1,33.2,71,30.12
CNN,1,33.3,71,30.12
CNN,2,22.9,60,30.53
CNN,2,22.9,60,30.53
CNN,2,22.9,61,30.53
CNN,2,23.3,60,30.53
CNN,2,23.4,60,30.53
CNN,2,23.5,60,30.53
CNN,2,23.7,60,30.53
CNN,2,23.9,63,30.53
CNN,2,24.2,62,30.53
CNN,2,24.2,62,30.53
CNN,2,24.3,64,30.53
CNN,2,24.4,62,30.53
CNN,2,24.5,64,30.53
CNN,2,24.6,65,30.53
CNN,2,24.6,66,30.53
CNN,2,25.2,66,30.53
CNN,2,25.3,66,30.53
CNN,2,25.4,67,30.53
CNN,2,25.6,69,30.53
CNN,2,25.7,69,30.53
CNN,2,26.2,70,30.53
CNN,2,26.4,70,30.53
CNN,2,26.4,69,30.53
CNN,2,26.6,69,30.53
CNN,2,26.7,70,30.53
CNN,2,26.7,69,30.53
CNN,2,26.8,71,30.53
CNN,2,26.9,72,30.53
CNN,2,27,72,30.53
CNN,2,27.1,72,30.53
CNN,2,27.2,73,30.53
CNN,2,27.3,72,30.53
CNN,2,27.4,73,30.53
CNN,2,27.5,72,30.53
CNN,2,27.6,72,30.53
CNN,2,27.7,71,30.53
CNN,2,27.8,72,30.53
CNN,2,28.7,71,30.53
CNN,2,28.8,73,30.53
CNN,2,28.9,73,30.53
CNN,2,29,74,30.53
CNN,2,29.1,75,30.53
CNN,2,29.2,72,30.53
CNN,2,29.3,74,30.53
CNN,2,29.4,73,30.53
CNN,2,29.5,74,30.53
CNN,2,29.6,73,30.53
CNN,2,29.7,74,30.53
CNN,2,29.8,74,30.53
CNN,2,29.9,75,30.53
CNN,2,30,74,30.53
CNN,2,30,74,30.53
CNN,2,30.1,74,30.53
CNN,2,30.2,74,30.53
CNN,2,30.2,74,30.53
CNN,2,30.3,74,30.53
CNN,2,30.3,73,30.53
CNN,2,30.4,73,30.53
CNN,2,30.5,73,30.53
CNN,2,30.5,73,30.53
CNN,2,30.7,74,30.53
CNN,2,30.7,71,30.53
CNN,2,30.9,67,30.53
CNN,2,31,68,30.53
CNN,2,31,66,30.53
CNN,2,31.2,67,30.53
CNN,2,31.2,68,30.53
CNN,2,31.3,66,30.53
CNN,2,31.4,65,30.53
CNN,2,32,65,30.53
CNN,2,32,65,30.53
CNN,2,32.1,63,30.53
CNN,2,32.2,62,30.53
CNN,2,32.3,62,30.53
CNN,2,32.5,62,30.53
CNN,2,32.6,63,30.53
CNN,2,32.7,62,30.53
CNN,2,32.8,63,30.53
CNN,2,32.9,61,30.53
CNN,2,32.9,59,30.53
CNN,2,33,57,30.53
CNN,2,33.3,57,30.53
CNN,2,33.4,55,30.53
CNN,2,33.5,54,30.53
CNN,2,33.8,47,30.53
CNN,2,34,44,30.53
CNN,2,34.1,44,30.53
CNN,2,34.2,42,30.53
CNN,2,34.3,41,30.53
CNN,2,34.3,40,30.53
CNN,3,22.9,52,30.23
CNN,3,22.9,52,30.23
CNN,3,22.9,54,30.23
CNN,3,22.9,54,30.23
CNN,3,23,53,30.23
CNN,3,23.1,54,30.23
CNN,3,23.1,52,30.23
CNN,3,23.2,53,30.23
CNN,3,23.3,54,30.23
CNN,3,23.3,54,30.23
CNN,3,23.4,54,30.23
CNN,3,23.5,54,30.23
CNN,3,23.6,54,30.23
CNN,3,23.6,57,30.23
CNN,3,23.8,57,30.23
CNN,3,23.8,56,30.23
CNN,3,23.9,58,30.23
CNN,3,24.1,58,30.23
CNN,3,24.2,56,30.23
CNN,3,24.3,58,30.23
CNN,3,24.4,57,30.23
CNN,3,24.5,57,30.23
CNN,3,24.6,59,30.23
CNN,3,24.7,57,30.23
CNN,3,24.8,59,30.23
CNN,3,24.8,58,30.23
CNN,3,24.9,59,30.23
CNN,3,25,61,30.23
CNN,3,25,63,30.23
CNN,3,25.2,64,30.23
CNN,3,25.3,61,30.23
CNN,3,25.3,63,30.23
CNN,3,25.4,65,30.23
CNN,3,25.5,63,30.23
CNN,3,25.6,62,30.23
CNN,3,25.7,61,30.23
CNN,3,25.8,65,30.23
CNN,3,25.9,67,30.23
CNN,3,26,65,30.23
CNN,3,26.1,66,30.23
CNN,3,26.2,67,30.23
CNN,3,26.3,69,30.23
CNN,3,26.4,68,30.23
CNN,3,26.5,69,30.23
CNN,3,26.6,68,30.23
CNN,3,26.7,70,30.23
CNN,3,26.8,71,30.23
CNN,3,26.9,69,30.23
CNN,3,27,68,30.23
CNN,3,27.1,69,30.23
CNN,3,27.2,71,30.23
CNN,3,27.3,69,30.23
CNN,3,27.4,70,30.23
CNN,3,27.5,69,30.23
CNN,3,27.6,68,30.23
CNN,3,27.7,68,30.23
CNN,3,27.8,69,30.23
CNN,3,27.9,69,30.23
CNN,3,27.9,70,30.23
CNN,3,28,69,30.23
CNN,3,28.1,68,30.23
CNN,3,28.2,68,30.23
CNN,3,28.3,68,30.23
CNN,3,28.4,69,30.23
CNN,3,28.5,70,30.23
CNN,3,28.6,69,30.23
CNN,3,28.7,71,30.23
CNN,3,28.8,71,30.23
CNN,3,28.9,72,30.23
CNN,3,28.9,72,30.23
CNN,3,29,75,30.23
CNN,3,29.1,75,30.23
CNN,3,29.2,76,30.23
CNN,3,29.3,73,30.23
CNN,3,29.4,73,30.23
CNN,3,29.5,75,30.23
CNN,3,29.6,73,30.23
CNN,3,29.7,71,30.23
CNN,3,29.8,73,30.23
CNN,3,29.9,74,30.23
CNN,3,30,74,30.23
CNN,3,30.1,73,30.23
CNN,3,30.1,74,30.23
CNN,3,30.2,72,30.23
CNN,3,30.3,70,30.23
CNN,3,30.3,68,30.23
CNN,3,30.4,69,30.23
CNN,3,30.4,69,30.23
CNN,3,30.9,67,30.23
CNN,3,30.9,64,30.23
CNN,3,31,62,30.23
CNN,3,31.1,59,30.23
CNN,3,31.2,55,30.23
CNN,3,31.3,58,30.23
CNN,3,31.4,57,30.23
CNN,3,32.5,51,30.23
CNN,3,32.6,48,30.23
CNN,3,32.8,42,30.23
CNN,3,33.1,40,30.23
CNN,3,33.5,38,30.23
CNN,3,33.6,32,30.23
CNN,3,34.3,36,30.23
CNN,3,34.3,32,30.23
CNN,3,34.5,31,30.23
CNN,3,34.5,28,30.23
CNN,3,34.7,16,30.23
CNN,3,34.8,14,30.23
CNN,3,34.8,12,30.23
CNN,3,35,17,30.23
CNN,3,35,11,30.23
CNN,4,22.9,54,30.45
CNN,4,22.9,54,30.45
CNN,4,22.9,54,30.45
CNN,4,22.9,54,30.45
CNN,4,23,54,30.45
CNN,4,23.1,54,30.45
CNN,4,23.1,54,30.45
CNN,4,23.2,57,30.45
CNN,4,23.3,57,30.45
CNN,4,23.3,57,30.45
CNN,4,23.4,57,30.45
CNN,4,23.5,57,30.45
CNN,4,23.6,57,30.45
CNN,4,23.6,57,30.45
CNN,4,23.7,58,30.45
CNN,4,23.8,58,30.45
CNN,4,23.8,59,30.45
CNN,4,23.9,60,30.45
CNN,4,24,63,30.45
CNN,4,24.1,60,30.45
CNN,4,24.2,60,30.45
CNN,4,24.3,61,30.45
CNN,4,24.4,62,30.45
CNN,4,24.5,63,30.45
CNN,4,24.6,64,30.45
CNN,4,24.7,63,30.45
CNN,4,24.8,63,30.45
CNN,4,24.8,63,30.45
CNN,4,24.9,63,30.45
CNN,4,25,63,30.45
CNN,4,25,63,30.45
CNN,4,25.2,64,30.45
CNN,4,25.3,64,30.45
CNN,4,25.3,66,30.45
CNN,4,25.4,66,30.45
CNN,4,25.5,66,30.45
CNN,4,25.6,66,30.45
CNN,4,25.7,66,30.45
CNN,4,25.8,66,30.45
CNN,4,25.9,67,30.45
CNN,4,26,67,30.45
CNN,4,26.1,69,30.45
CNN,4,26.2,69,30.45
CNN,4,26.3,69,30.45
CNN,4,26.4,70,30.45
CNN,4,26.5,71,30.45
CNN,4,26.6,72,30.45
CNN,4,26.7,73,30.45
CNN,4,26.8,73,30.45
CNN,4,26.9,73,30.45
CNN,4,27,76,30.45
CNN,4,27.1,74,30.45
CNN,4,27.2,76,30.45
CNN,4,27.3,76,30.45
CNN,4,27.4,77,30.45
CNN,4,27.5,78,30.45
CNN,4,27.8,78,30.45
CNN,4,27.9,79,30.45
CNN,4,27.9,77,30.45
